was_delayed,daily_rainfall,did_rain,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,event_id
False,0.0,False,US,07/21/2014,2133,N956UW,LGA,06:00,20191126204317865
False,0.0,False,US,05/14/2014,1847,N954UW,PHL,11:30,20191126204311464
False,0.0,False,US,06/09/2014,1886,N767UW,PHL,20:30,20191126204314052
False,0.0,False,US,11/25/2014,681,N173US,PHX,16:20,20191126204307332
False,0.0,False,US,09/27/2014,1839,N961UW,PHL,08:30,20191126204316615
False,0.0,False,US,02/07/2014,2111,N746UW,DCA,10:00,20191126204300327
True,0.0,False,US,04/14/2014,2127,N741UW,DCA,19:00,20191126204305239
False,0.0,False,US,07/11/2014,1827,N959UW,PHL,11:30,20191126204317333
False,0.0,False,US,08/18/2014,1909,N954UW,PHL,05:30,20191126204310078
False,0.0,False,US,11/19/2014,1744,N723UW,PHL,06:30,20191126204307038
False,0.03,True,US,03/10/2014,2155,N959UW,LGA,16:00,20191126204308048
False,0.0,False,US,06/25/2014,2139,N946UW,LGA,08:00,20191126204314954
False,0.0,False,US,10/17/2014,714,N953UW,PHL,15:30,20191126204302297
False,0.0,False,US,07/18/2014,597,N837AW,PHX,10:15,20191126204317691
True,0.13,True,US,12/07/2014,2109,N837AW,DCA,10:00,20191126204312703
False,0.0,False,US,10/26/2014,2123,N959UW,DCA,17:00,20191126204302779
False,0.0,False,US,06/02/2014,2137,N950UW,LGA,07:00,20191126204313706
False,0.43,True,US,12/17/2014,2123,N757UW,DCA,17:00,20191126204313225
True,0.28,True,US,11/24/2014,2145,N945UW,LGA,11:00,20191126204307318
False,0.01,True,US,12/28/2014,629,N570UW,PHX,16:20,20191126204313531
False,0.36,True,US,04/16/2014,1819,N946UW,PHL,10:30,20191126204305335
False,0.01,True,US,08/07/2014,2129,N814AW,DCA,20:00,20191126204309530
False,0.0,False,US,11/29/2014,2080,N817AW,CLT,17:00,20191126204307502
False,0.0,False,US,10/05/2014,1793,N944UW,PHL,07:30,20191126204301649
False,0.14,True,US,12/25/2014,529,N673AW,CLT,09:35,20191126204313472
False,0.0,False,US,10/28/2014,1755,N945UW,PHL,17:00,20191126204302862
True,0.25,True,US,02/19/2014,2105,N758US,DCA,07:00,20191126204300917
True,0.1,True,US,12/02/2014,1918,N949UW,PHL,19:30,20191126204312444
False,0.0,False,US,03/16/2014,2121,N702UW,DCA,16:00,20191126204308353
False,0.0,False,US,04/18/2014,1719,N558UW,CLT,12:45,20191126204305449
False,0.0,False,US,10/27/2014,1909,N951UW,PHL,05:30,20191126204302811
True,0.02,True,US,01/10/2014,722,N963UW,PHL,18:30,20191126204303421
False,0.0,False,US,08/03/2014,2121,N715UW,DCA,16:00,20191126204309290
True,0.05,True,US,10/24/2014,2159,N958UW,LGA,18:00,20191126204302721
False,0.0,False,US,05/03/2014,582,N827AW,PHX,06:10,20191126204310892
False,0.0,False,US,09/01/2014,2119,N830AW,DCA,15:00,20191126204315256
False,0.0,False,US,02/17/2014,1776,N965UW,PHL,14:30,20191126204300788
False,0.0,False,US,09/28/2014,1705,N963UW,PHL,13:30,20191126204316640
False,0.0,False,US,01/22/2014,2117,N770UW,DCA,13:00,20191126204304025
False,0.06,True,US,11/13/2014,1909,N954UW,PHL,05:30,20191126204306741
True,0.0,False,US,01/15/2014,553,N816AW,PHL,07:00,20191126204303654
False,0.0,False,US,12/30/2014,529,N662AW,CLT,09:35,20191126204313580
False,0.0,False,US,03/03/2014,2119, ,DCA,14:00,20191126204307660
False,0.0,False,US,01/07/2014,824,N958UW,PHL,12:30,20191126204303251
False,0.62,True,US,04/15/2014,1739,N963UW,PHL,05:30,20191126204305268
False,0.0,False,US,05/20/2014,2033,N954UW,PHL,12:30,20191126204311781
False,0.0,False,US,12/26/2014,414,N640AW,PHX,19:00,20191126204313489
False,0.0,False,US,06/29/2014,1703,N965UW,PHL,13:30,20191126204315131
False,0.0,False,US,03/01/2014,657,N672AW,CLT,09:40,20191126204307562
False,0.0,False,US,09/15/2014,2141,N965UW,LGA,09:00,20191126204315987
False,0.0,False,US,06/15/2014,2115,N958UW,DCA,13:00,20191126204314391
False,0.0,False,US,10/14/2014,2131,N732US,DCA,21:00,20191126204302152
False,0.0,False,US,03/23/2014,2155,N944UW,LGA,16:00,20191126204308738
True,0.0,False,US,03/07/2014,1938,N753US,CLT,17:04,20191126204307888
False,0.0,False,US,08/18/2014,2125,N820AW,DCA,18:00,20191126204310096
False,0.0,False,US,04/18/2014,2113,N744P ,DCA,12:00,20191126204305474
False,0.0,False,US,02/11/2014,1703,N959UW,PHL,13:30,20191126204300488
True,0.11,True,US,07/28/2014,738,N748UW,PHL,17:30,20191126204318206
False,0.05,True,US,04/22/2014,401,N828AW,PHX,10:00,20191126204305622
False,0.0,False,US,01/17/2014,582,N839AW,PHX,06:10,20191126204303774
False,0.0,False,US,11/07/2014,2111,N833AW,DCA,11:00,20191126204306446
False,0.29,True,US,03/20/2014,1904,N741UW,CLT,05:00,20191126204308572
False,0.0,False,US,03/06/2014,2105,N704US,DCA,08:00,20191126204307833
False,0.0,False,US,08/21/2014,1918,N952UW,PHL,17:00,20191126204310258
False,0.01,True,US,12/01/2014,2149,N947UW,LGA,13:00,20191126204312416
False,0.04,True,US,04/07/2014,2161,N949UW,LGA,19:00,20191126204304887
False,0.0,False,US,09/27/2014,470,N163US,CLT,12:50,20191126204316605
False,0.0,False,US,09/09/2014,2153,N950UW,LGA,15:00,20191126204315684
False,1.35,True,US,02/13/2014,1938, ,CLT,17:08,20191126204300617
False,0.0,False,US,06/01/2014,2049,N945UW,PHL,11:30,20191126204313636
False,0.87,True,US,10/22/2014,2103,N832AW,DCA,07:00,20191126204302570
False,0.0,False,US,11/05/2014,1809,N949UW,PHL,09:30,20191126204306309
False,0.0,False,US,10/27/2014,456,N183UW,CLT,08:10,20191126204302790
False,0.0,False,US,03/06/2014,1938,N703UW,CLT,17:04,20191126204307826
False,0.48,True,US,05/27/2014,2121,N764US,DCA,16:00,20191126204312134
False,0.0,False,US,01/23/2014,672,N572UW,PHL,07:30,20191126204304054
False,0.0,False,US,09/17/2014,2113,N755US,DCA,12:00,20191126204316090
False,0.0,False,US,03/03/2014,2161,N963UW,LGA,19:00,20191126204307681
False,0.15,True,US,09/07/2014,2151,N954UW,LGA,14:00,20191126204315569
False,0.0,False,US,11/09/2014,873,N551UW,CLT,09:30,20191126204306508
False,0.0,False,US,09/27/2014,638,N766US,PHX,10:10,20191126204316608
False,0.0,False,US,08/25/2014,1700,N152UW,CLT,11:10,20191126204310433
True,0.0,False,US,05/31/2014,691,N163US,CLT,09:45,20191126204312344
True,0.25,True,US,05/22/2014,800,N534UW,CLT,19:10,20191126204311888
False,0.0,False,US,01/17/2014,2155,N958UW,LGA,16:00,20191126204303827
False,0.0,False,US,07/20/2014,800,N507AY,CLT,19:10,20191126204317787
False,0.0,False,US,09/20/2014,2101,N944UW,DCA,06:00,20191126204316257
False,0.0,False,US,07/01/2014,629,N555AY,PHX,16:30,20191126204316793
False,0.0,False,US,10/09/2014,2153,N963UW,LGA,15:00,20191126204301916
False,0.0,False,US,10/28/2014,1700,N555AY,CLT,11:10,20191126204302859
True,0.0,False,US,11/19/2014,2139,N946UW,LGA,08:00,20191126204307072
False,0.22,True,US,09/06/2014,2017,N742PS,CLT,11:10,20191126204315523
True,0.0,False,US,10/13/2014,647,N672AW,PHX,06:15,20191126204302051
False,0.06,True,US,03/13/2014,2123,N700UW,DCA,17:00,20191126204308214
False,0.02,True,US,10/29/2014,2157,N963UW,LGA,17:00,20191126204302968
True,0.0,False,US,03/27/2014,1788,N560UW,CLT,19:10,20191126204308936
False,1.35,True,US,02/13/2014,824, ,PHL,12:30,20191126204300601
False,0.0,False,US,09/05/2014,672,N172US,PHL,07:30,20191126204315451
False,0.01,True,US,12/18/2014,1773,N958UW,PHL,08:30,20191126204313257
True,0.62,True,US,04/15/2014,1817,N953UW,PHL,17:00,20191126204305274
False,0.11,True,US,07/28/2014,2101,N755US,DCA,06:00,20191126204318226
False,0.01,True,US,05/02/2014,2115,N767UW,DCA,13:00,20191126204310866
False,0.01,True,US,12/01/2014,681,N191UW,PHX,16:20,20191126204312368
False,0.0,False,US,03/22/2014,582,N822AW,PHX,06:10,20191126204308674
False,0.0,False,US,09/05/2014,1809,N948UW,PHL,09:30,20191126204315462
False,0.0,False,US,05/14/2014,2159,N944UW,LGA,18:00,20191126204311503
False,0.0,False,US,09/08/2014,2147,N955UW,LGA,12:00,20191126204315624
True,0.0,False,US,06/15/2014,629,N579UW,PHX,16:30,20191126204314370
True,0.36,True,US,04/16/2014,2145,N948UW,LGA,11:00,20191126204305368
False,0.0,False,US,12/04/2014,2101,N768US,DCA,06:00,20191126204312567
False,0.0,False,US,01/17/2014,2151, ,LGA,14:00,20191126204303825
False,0.0,False,US,08/24/2014,752,N185UW,CLT,08:10,20191126204310391
False,0.0,False,US,08/14/2014,800,N539UW,CLT,19:10,20191126204309874
False,0.79,True,US,01/14/2014,1701,N967UW,PHL,08:30,20191126204303608
False,0.0,False,US,11/16/2014,1804,N954UW,PHL,13:30,20191126204306878
True,0.22,True,US,02/21/2014,1703,N951UW,PHL,13:30,20191126204301018
False,0.0,False,US,07/18/2014,672,N198UW,PHL,07:30,20191126204317695
False,0.0,False,US,08/09/2014,510,N808AW,PHX,10:15,20191126204309610
False,0.0,False,US,10/21/2014,1909,N945UW,PHL,05:30,20191126204302500
False,0.05,True,US,10/24/2014,672,N537UW,PHL,07:30,20191126204302667
False,0.0,False,US,08/08/2014,2101,N757UW,DCA,06:00,20191126204309578
False,0.0,False,US,04/14/2014,2109,N714US,DCA,10:00,20191126204305230
False,0.0,False,US,08/21/2014,1904,N725UW,CLT,05:00,20191126204310255
True,0.04,True,US,04/07/2014,728,N944UW,PHL,17:30,20191126204304834
False,0.16,True,US,10/02/2014,2155,N944UW,LGA,16:00,20191126204301546
False,0.0,False,US,06/27/2014,1827,N958UW,PHL,11:30,20191126204315050
False,0.0,False,US,06/27/2014,1819,N946UW,PHL,10:30,20191126204315049
False,0.0,False,US,09/09/2014,1701,N949UW,PHL,08:30,20191126204315640
True,0.54,True,US,06/13/2014,722,N945UW,PHL,18:30,20191126204314284
True,0.02,True,US,01/10/2014,738,N713UW,PHL,19:30,20191126204303423
False,0.0,False,US,10/17/2014,2123,N747UW,DCA,17:00,20191126204302332
False,0.35,True,US,04/30/2014,1799,N152UW,CLT,14:35,20191126204306066
True,0.0,False,US,07/24/2014,2115,N742PS,DCA,13:00,20191126204318040
False,0.0,False,US,04/29/2014,2137,N948UW,LGA,07:00,20191126204306038
False,0.29,True,US,03/20/2014,2109,N757UW,DCA,10:00,20191126204308583
False,0.62,True,US,04/15/2014,2107,N770UW,DCA,09:00,20191126204305289
False,0.0,False,US,02/07/2014,582,N805AW,PHX,06:10,20191126204300296
False,0.67,True,US,07/14/2014,2051,N193UW,PHL,07:00,20191126204317470
False,0.04,True,US,04/13/2014,2151,N949UW,LGA,14:00,20191126204305194
False,0.0,False,US,04/25/2014,543,N123UW,PHL,07:00,20191126204305805
True,2.9,True,US,12/09/2014,1918,N944UW,PHL,19:30,20191126204312797
False,0.0,False,US,07/02/2014,2056,N558UW,CLT,12:50,20191126204316879
True,0.0,False,US,10/30/2014,1917,N579UW,PHL,07:00,20191126204302995
False,0.0,False,US,09/24/2014,2153,N963UW,LGA,15:00,20191126204316477
False,0.02,True,US,12/11/2014,1875,N126UW,CLT,12:50,20191126204312912
True,0.59,True,US,11/06/2014,2125,N822AW,DCA,18:00,20191126204306393
False,0.33,True,US,02/15/2014,1721,N959UW,PHL,13:30,20191126204300720
False,0.0,False,US,11/05/2014,2109,N810AW,DCA,10:00,20191126204306325
False,0.0,False,US,12/04/2014,1776,N946UW,PHL,14:30,20191126204312554
False,0.0,False,US,04/11/2014,2101,N104UW,DCA,06:00,20191126204305099
False,0.0,False,US,12/04/2014,2103,N838AW,DCA,07:00,20191126204312568
False,0.0,False,US,01/22/2014,2119,N704US,DCA,14:00,20191126204304026
False,0.0,False,US,05/29/2014,2105,N717UW,DCA,08:00,20191126204312247
False,0.0,False,US,04/10/2014,2139,N749US,LGA,08:00,20191126204305057
False,0.67,True,US,07/14/2014,2137,N948UW,LGA,07:00,20191126204317490
True,0.62,True,US,04/15/2014,2139,N767UW,LGA,08:00,20191126204305305
False,0.25,True,US,05/22/2014,2111,N768US,DCA,11:00,20191126204311914
False,0.0,False,US,11/12/2014,1788,N556UW,CLT,19:10,20191126204306674
False,0.0,False,US,08/08/2014,1703,N953UW,PHL,13:30,20191126204309563
False,0.01,True,US,09/02/2014,2147,N946UW,LGA,12:00,20191126204315316
False,0.0,False,US,09/19/2014,2121,N833AW,DCA,16:00,20191126204316217
False,0.31,True,US,10/11/2014,2119,N944UW,DCA,15:00,20191126204302005
False,0.03,True,US,12/08/2014,1918,N952UW,PHL,19:30,20191126204312741
False,0.0,False,US,06/19/2014,1700,N154UW,CLT,11:10,20191126204314602
False,0.11,True,US,12/05/2014,647,N656AW,PHX,06:05,20191126204312603
False,0.0,False,US,06/07/2014,2113,N944UW,DCA,12:00,20191126204313987
False,0.0,False,US,07/08/2014,1819,N953UW,PHL,10:30,20191126204317147
False,0.01,True,US,12/28/2014,1856,N660AW,PHX,09:40,20191126204313543
False,0.44,True,US,03/31/2014,2107,N766US,DCA,09:00,20191126204309144
False,0.0,False,US,05/07/2014,2119,N704US,DCA,15:00,20191126204311114
False,0.23,True,US,04/23/2014,1703,N955UW,PHL,13:30,20191126204305691
False,0.0,False,US,11/19/2014,2113,N748UW,DCA,12:00,20191126204307059
False,0.0,False,US,01/31/2014,1819,N949UW,PHL,10:30,20191126204304479
False,0.0,False,US,01/26/2014,601,N662AW,PHX,16:20,20191126204304198
False,2.23,True,US,03/30/2014,2101,N963UW,DCA,06:00,20191126204309091
False,0.0,False,US,06/27/2014,2117,N838AW,DCA,14:00,20191126204315068
False,0.0,False,US,01/26/2014,1739,N948UW,PHL,05:30,20191126204304205
False,0.79,True,US,01/14/2014,2139,N770UW,LGA,08:00,20191126204303641
False,0.0,False,US,01/13/2014,582,N814AW,PHX,06:10,20191126204303543
False,0.0,False,US,09/04/2014,2121,N823AW,DCA,16:00,20191126204315424
False,0.0,False,US,04/21/2014,2051,N197UW,PHL,06:30,20191126204305591
False,0.0,False,US,05/21/2014,1799,N941UW,CLT,14:35,20191126204311833
False,0.59,True,US,11/01/2014,680,N660AW,PHX,06:15,20191126204306116
False,0.02,True,US,02/16/2014,2111,N733UW,DCA,10:00,20191126204300761
False,0.0,False,US,10/19/2014,2121,N814AW,DCA,16:00,20191126204302407
False,0.22,True,US,02/18/2014,2159, ,LGA,18:00,20191126204300885
False,2.25,True,US,10/23/2014,2125,N836AW,DCA,18:00,20191126204302643
False,0.0,False,US,05/07/2014,2141,N956UW,LGA,09:00,20191126204311125
True,1.16,True,US,10/01/2014,2123,N801AW,DCA,17:00,20191126204301468
False,0.0,False,US,12/21/2014,2109,N951UW,DCA,10:00,20191126204313366
False,0.0,False,US,11/18/2014,2145,N945UW,LGA,11:00,20191126204307015
False,0.0,False,US,11/05/2014,2105,N833AW,DCA,08:00,20191126204306323
False,0.0,False,US,03/27/2014,1776,N967UW,PHL,14:30,20191126204308935
False,0.0,False,US,10/20/2014,1700,N154UW,CLT,11:10,20191126204302428
False,0.0,False,US,05/18/2014,2123,N967UW,DCA,17:00,20191126204311685
False,0.03,True,US,12/08/2014,1827,N958UW,PHL,11:30,20191126204312738
False,0.0,False,US,08/04/2014,647,N660AW,PHX,06:25,20191126204309308
False,0.13,True,US,09/13/2014,1721,N950UW,PHL,11:30,20191126204315879
False,0.0,False,US,09/11/2014,1917,N510UW,PHL,07:00,20191126204315772
False,0.0,False,US,08/28/2014,2101,N810AW,DCA,06:00,20191126204310633
False,0.0,False,US,07/18/2014,2141,N954UW,LGA,09:00,20191126204317738
False,0.0,False,US,05/08/2014,2155,N956UW,LGA,16:00,20191126204311193
False,0.85,True,US,07/16/2014,647,N653AW,PHX,06:25,20191126204317570
False,0.01,True,US,09/02/2014,1819,N958UW,PHL,10:30,20191126204315281
False,0.0,False,US,01/23/2014,2121,N754UW,DCA,15:00,20191126204304087
False,0.0,False,US,11/03/2014,2157,N963UW,LGA,17:00,20191126204306228
False,0.0,False,US,10/27/2014,2125,N752US,DCA,18:00,20191126204302831
False,0.0,False,US,07/26/2014,601,N654AW,PHX,16:30,20191126204318132
False,0.0,False,US,05/06/2014,2121,N817AW,DCA,16:00,20191126204311055
False,0.14,True,US,06/04/2014,1799,N561UW,CLT,14:35,20191126204313795
False,0.0,False,US,11/30/2014,2143,N944UW,LGA,10:00,20191126204307552
True,0.0,False,US,06/19/2014,1752,N179UW,CLT,21:00,20191126204314605
False,0.34,True,US,05/10/2014,2119,N955UW,DCA,15:00,20191126204311282
True,0.22,True,US,02/21/2014,2157,N954UW,LGA,17:00,20191126204301063
False,0.0,False,US,12/20/2014,2109,N950UW,DCA,10:00,20191126204313344
False,0.0,False,US,09/14/2014,510,N665AW,PHX,10:10,20191126204315898
False,0.0,False,US,10/25/2014,1848,N649AW,PHL,09:30,20191126204302732
False,0.0,False,US,10/09/2014,1703,N955UW,PHL,13:30,20191126204301872
False,0.26,True,US,04/04/2014,1831,N195UW,CLT,08:05,20191126204304720
False,0.0,False,US,10/10/2014,2137,N949UW,LGA,07:00,20191126204301969
True,0.08,True,US,05/28/2014,445,N180US,CLT,06:00,20191126204312155
False,0.0,False,US,05/21/2014,2149,N967UW,LGA,13:00,20191126204311870
True,0.0,False,US,09/29/2014,2103,N744P ,DCA,07:00,20191126204316702
False,0.0,False,US,01/16/2014,672,N549UW,PHL,07:30,20191126204303717
False,0.0,False,US,02/28/2014,722,N958UW,PHL,18:30,20191126204301374
False,0.0,False,US,03/22/2014,785,N959UW,PHL,05:30,20191126204308679
False,0.0,False,US,07/01/2014,2131,N757UW,DCA,21:00,20191126204316834
False,0.25,True,US,12/23/2014,1819,N959UW,PHL,10:30,20191126204313427
False,0.0,False,US,10/10/2014,1827,N954UW,PHL,11:30,20191126204301940
False,0.0,False,US,10/18/2014,1995,N823AW,CLT,08:10,20191126204302367
False,0.0,False,US,05/13/2014,2129,N808AW,DCA,20:00,20191126204311428
False,0.0,False,US,09/28/2014,447,N188US,CLT,12:50,20191126204316631
False,0.0,False,US,07/02/2014,800,N558UW,CLT,19:10,20191126204316862
False,0.11,True,US,12/05/2014,2159,N967UW,LGA,18:00,20191126204312655
False,0.0,False,US,03/09/2014,2001,N102UW,PHL,07:30,20191126204307968
False,0.01,True,US,09/21/2014,2119,N809AW,DCA,15:00,20191126204316292
False,0.0,False,US,06/22/2014,447,N534UW,CLT,12:50,20191126204314743
False,0.02,True,US,02/27/2014,2163,N947UW,LGA,20:00,20191126204301368
True,0.0,False,US,10/15/2014,2157,N955UW,LGA,17:00,20191126204302226
False,0.0,False,US,05/18/2014,2129,N826AW,DCA,20:00,20191126204311688
False,0.79,True,US,01/14/2014,1819,N951UW,PHL,10:30,20191126204303612
True,0.08,True,US,05/28/2014,2131,N837AW,DCA,21:00,20191126204312199
False,0.0,False,US,08/17/2014,2105,N947UW,DCA,08:00,20191126204310034
False,0.06,True,US,05/16/2014,447,N576UW,CLT,12:45,20191126204311569
False,0.22,True,US,02/21/2014,2149, ,LGA,13:00,20191126204301059
False,0.0,False,US,07/24/2014,1918,N955UW,PHL,17:00,20191126204318028
False,0.0,False,US,12/15/2014,2133,N955UW,LGA,06:00,20191126204313115
True,0.35,True,US,07/27/2014,2159,N949UW,LGA,18:00,20191126204318195
False,0.0,False,US,10/15/2014,1918,N949UW,PHL,19:30,20191126204302193
False,0.0,False,US,09/26/2014,714,N953UW,PHL,15:30,20191126204316551
False,0.0,False,US,09/18/2014,1701,N967UW,PHL,08:30,20191126204316128
False,0.0,False,US,01/25/2014,1852,N764US,CLT,05:00,20191126204304182
False,0.03,True,US,01/19/2014,1758,N173US,PHL,07:30,20191126204303868
True,0.0,False,US,03/19/2014,1886,N967UW,PHL,20:30,20191126204308506
False,0.0,False,US,04/28/2014,1826,N154UW,PHL,07:30,20191126204305950
False,0.0,False,US,03/26/2014,2151,N948UW,LGA,14:00,20191126204308914
True,0.85,True,US,06/10/2014,2139,N950UW,LGA,08:00,20191126204314141
False,0.0,False,US,05/15/2014,2103,N813AW,DCA,07:00,20191126204311537
False,0.0,False,US,09/18/2014,2117,N752US,DCA,14:00,20191126204316154
False,0.0,False,US,10/17/2014,1819,N953UW,PHL,10:30,20191126204302309
False,0.0,False,US,11/11/2014,2107,N769US,DCA,09:00,20191126204306630
False,0.0,False,US,08/29/2014,2056,N572UW,CLT,12:50,20191126204310693
False,0.0,False,US,06/22/2014,2145,N959UW,LGA,11:00,20191126204314778
False,0.0,False,US,05/15/2014,1819,N957UW,PHL,10:30,20191126204311525
False,0.25,True,US,12/23/2014,466,N521UW,CLT,08:10,20191126204313416
False,0.0,False,US,07/31/2014,2033,N945UW,PHL,12:30,20191126204318407
False,0.18,True,US,09/30/2014,543,N125UW,PHL,06:30,20191126204316733
False,0.0,False,US,03/21/2014,1809,N961UW,PHL,09:30,20191126204308629
False,0.0,False,US,03/16/2014,2145,N959UW,LGA,11:00,20191126204308360
False,0.18,True,US,05/24/2014,800,N755US,CLT,19:05,20191126204312011
False,0.0,False,US,03/09/2014,586,N667AW,PHX,19:00,20191126204307953
False,0.0,False,US,01/08/2014,672, ,PHL,07:30,20191126204303301
False,0.0,False,US,05/09/2014,2101,N712US,DCA,06:00,20191126204311227
False,0.23,True,US,11/14/2014,2125,N762US,DCA,18:00,20191126204306819
False,0.0,False,US,05/20/2014,2051,N183UW,PHL,07:00,20191126204311782
False,0.0,False,US,10/26/2014,2101,N961UW,DCA,06:00,20191126204302769
False,0.0,False,US,08/26/2014,1701,N961UW,PHL,08:30,20191126204310492
False,0.0,False,US,01/08/2014,2145,N945UW,LGA,11:00,20191126204303345
False,0.05,True,US,10/24/2014,629,N182UW,PHX,16:35,20191126204302665
False,0.62,True,US,05/01/2014,1799,N557UW,CLT,14:35,20191126204310784
False,0.01,True,US,12/01/2014,647,N677AW,PHX,06:05,20191126204312366
False,0.0,False,US,08/04/2014,1904,N701UW,CLT,05:00,20191126204309325
False,0.0,False,US,04/18/2014,543,N833AW,PHL,07:00,20191126204305440
False,0.0,False,US,11/20/2014,1918,N954UW,PHL,19:30,20191126204307110
False,0.0,False,US,07/19/2014,2105,N959UW,DCA,08:00,20191126204317771
False,0.0,False,US,05/14/2014,2143,N944UW,LGA,10:00,20191126204311495
False,0.0,False,US,08/09/2014,2053,N153UW,CLT,08:05,20191126204309629
False,0.15,True,US,09/07/2014,470,N172US,CLT,14:40,20191126204315533
False,0.0,False,US,05/12/2014,2123,N805AW,DCA,17:00,20191126204311365
False,0.48,True,US,05/27/2014,672,N510UW,PHL,07:30,20191126204312099
False,0.02,True,US,02/27/2014,738,N954UW,PHL,19:30,20191126204301316
False,0.0,False,US,04/14/2014,740,N958UW,PHL,15:30,20191126204305204
False,0.0,False,US,12/27/2014,457,N659AW,PHX,06:05,20191126204313512
False,0.31,True,US,02/14/2014,2107,N766US,DCA,08:00,20191126204300684
False,0.0,False,US,11/07/2014,2033,N956UW,PHL,12:30,20191126204306440
False,0.05,True,US,05/19/2014,2121,N766US,DCA,16:00,20191126204311735
False,0.0,False,US,01/01/2014,538,N809AW,PHX,10:00,20191126204303087
False,0.0,False,US,08/14/2014,643,N656AW,CLT,09:45,20191126204309867
False,0.0,False,US,07/11/2014,2056,N541UW,CLT,12:50,20191126204317341
False,0.0,False,US,04/24/2014,2113,N769US,DCA,12:00,20191126204305778
False,0.0,False,US,09/16/2014,2111,N763US,DCA,11:00,20191126204316029
False,0.0,False,US,03/11/2014,2040,N963UW,PHL,12:30,20191126204308079
False,0.0,False,US,01/01/2014,1799,N155UW,CLT,14:34,20191126204303094
False,0.0,False,US,06/23/2014,2117,N763US,DCA,14:00,20191126204314821
False,0.0,False,US,03/01/2014,2139,N946UW,LGA,08:00,20191126204307582
False,0.02,True,US,03/28/2014,2051,N150UW,PHL,06:30,20191126204309012
False,0.25,True,US,02/19/2014,538,N806AW,PHX,10:00,20191126204300887
True,0.25,True,US,05/22/2014,2123,N833AW,DCA,17:00,20191126204311920
True,0.0,False,US,04/29/2014,1938,N762US,CLT,17:07,20191126204306015
False,0.0,False,US,06/18/2014,477,N662AW,CLT,09:45,20191126204314530
False,0.0,False,US,07/10/2014,722,N956UW,PHL,18:30,20191126204317259
False,0.1,True,US,12/02/2014,2109,N763US,DCA,10:00,20191126204312453
False,0.0,False,US,11/29/2014,2117,N812AW,DCA,14:00,20191126204307508
False,0.0,False,US,02/12/2014,2030,N762US,PHL,11:30,20191126204300556
False,0.0,False,US,03/26/2014,2123,N762US,DCA,17:00,20191126204308900
True,0.33,True,US,02/15/2014,740,N950UW,PHL,15:30,20191126204300717
False,0.0,False,US,01/15/2014,1703,N946UW,PHL,13:30,20191126204303665
False,0.78,True,US,06/05/2014,2143, ,LGA,10:00,20191126204313891
False,0.08,True,US,08/22/2014,2123,N747UW,DCA,17:00,20191126204310336
False,0.28,True,US,06/26/2014,2133,N953UW,LGA,06:00,20191126204315014
False,0.0,False,US,11/10/2014,698,N953UW,PHL,13:30,20191126204306547
False,0.04,True,US,04/13/2014,2159,N949UW,LGA,18:00,20191126204305196
False,0.0,False,US,07/31/2014,1904,N730US,CLT,05:00,20191126204318403
False,0.02,True,US,05/23/2014,2101,N829AW,DCA,06:00,20191126204311971
False,0.0,False,US,06/30/2014,2153,N953UW,LGA,15:00,20191126204315216
False,0.0,False,US,08/28/2014,586,N649AW,PHX,19:10,20191126204310606
False,0.0,False,US,11/12/2014,2109,N828AW,DCA,10:00,20191126204306691
False,0.0,False,US,11/19/2014,1875,N117UW,CLT,12:50,20191126204307045
False,0.0,False,US,08/26/2014,672,N537UW,PHL,07:30,20191126204310487
False,0.0,False,US,02/25/2014,2139,N762US,LGA,08:00,20191126204301237
False,0.08,True,US,08/22/2014,1755,N950UW,PHL,19:30,20191126204310309
False,0.0,False,US,11/07/2014,2163,N955UW,LGA,20:00,20191126204306472
False,0.0,False,US,01/13/2014,1862,N557UW,CLT,08:00,20191126204303558
False,0.62,True,US,04/15/2014,2115,N758US,DCA,13:00,20191126204305293
True,2.9,True,US,12/09/2014,2119,N806AW,DCA,15:00,20191126204312811
False,0.11,True,US,07/28/2014,2107,N807AW,DCA,09:00,20191126204318229
True,0.59,True,US,11/06/2014,738,N705UW,PHL,17:30,20191126204306362
False,0.0,False,US,12/19/2014,2113,N952UW,DCA,12:00,20191126204313311
False,0.04,True,US,01/05/2014,883,N182UW,CLT,06:00,20191126204303182
False,0.54,True,US,06/13/2014,1904,N801AW,CLT,05:00,20191126204314298
False,0.0,False,US,07/01/2014,2157,N961UW,LGA,17:00,20191126204316847
False,0.0,False,US,04/24/2014,1817,N949UW,PHL,17:00,20191126204305760
False,0.0,False,US,11/23/2014,2127,N812AW,DCA,19:00,20191126204307260
False,0.0,False,US,02/10/2014,2109,N763US,DCA,09:00,20191126204300450
False,0.0,False,US,06/02/2014,2139,N769US,LGA,08:00,20191126204313707
False,0.0,False,US,10/09/2014,2151,N958UW,LGA,14:00,20191126204301915
False,0.44,True,US,03/31/2014,601,N654AW,PHX,16:20,20191126204309115
False,0.0,False,US,11/19/2014,2147,N946UW,LGA,12:00,20191126204307076
False,0.0,False,US,06/23/2014,2103,N829AW,DCA,07:00,20191126204314814
False,0.0,False,US,02/07/2014,1896,N965UW,PHL,16:30,20191126204300315
False,0.0,False,US,04/06/2014,740,N951UW,PHL,15:30,20191126204304793
